customer_id,name,age,country,purchase_amount,age_group,email_hashed
4878,Customer_4878,53,UK,4208,Senior,e67c306bc3878f6ac5d6864cd8f2cfa29e2901f964b997f2f54a460ecaada273
4879,Customer_4879,50,India,1762,Senior,b026f8dd409e6d3261d7d8a062af7fa1c74dae30b3b3d0b088af86a402cf13ad
4880,Customer_4880,40,UK,208,Adult,8cfdb4b82bce7174dd41e7133cad767173e086b88a1dfc0ec7d056c65f5e7e35
4881,Customer_4881,46,UK,3259,Adult,d558f381c8106faa8d6a9a1c0c936a6e508e5a39c6529b3dae7ade905e23dbf8
4882,Customer_4882,44,UK,3105,Adult,0682bbda1245448d44bba386adbaf8d8b082da18088d4131fc3c5fe102b7e55a
4883,Customer_4883,38,USA,357,Adult,00c1d2902a61a0ac1066f00c9affb89ff1eaa91ec8f555726857b9bcb35ab242
4884,Customer_4884,57,USA,742,Senior,9b32999a4f7a3f43b884439661f88083769462cd80b181c998fe6a6f0f6861ff
4885,Customer_4885,57,USA,4598,Senior,997533447c1715bda6cfc570de3aabebbb962c634779c3774f6174ee3476852e
4886,Customer_4886,57,India,3158,Senior,f379934c02fc820822a196d1b010f6d94ff57404c22a8fd2398b546aee5b8513
4887,Customer_4887,66,USA,4549,Senior,3b61dad480c7a737df0c7f2080ee4c98def6f1ddf66461fc70a3d7aa7a295b19
4888,Customer_4888,57,UK,4930,Senior,e883c5c19ab76e885631eef6933e6da1304843280303a87b62c946dc9eab66b4
4889,Customer_4889,32,UK,4907,Adult,477d28dc57aa67da4f886829670c1e9123e2fd1e3d9043dbe30bf761a0bb8926
4890,Customer_4890,58,USA,1489,Senior,039159eef18a416a195b5e6eead93d19485e9012d6fffa26552c01fe40fbff6e
4891,Customer_4891,27,USA,1958,Young,a211c6953b48dea1a70acd65177e636739f51b8860982c99f51e57c1c350c4f1
4892,Customer_4892,40,USA,992,Adult,156f2386156ca3b155dd0f353142eca37ce1078c363e3c5c7a68d8584f581842
4893,Customer_4893,46,UK,4848,Adult,9409c122530cc03e5646b01e640fb7941e2f696c343dfdae99b4320dcecc729f
4894,Customer_4894,55,USA,1723,Senior,ab9f34a003ded5f7cfca187cda9e09b6c99a3afc3465d4ce9f5e97136cbb296f
4895,Customer_4895,66,USA,3154,Senior,f18391f66fbb71d268859ca2ee629a0433a6e4c5b84214a3bfd0cf92f55c3f03
4896,Customer_4896,46,UK,2398,Adult,2b92513dd8ae7b06992fa5f2db31197815a37ff6d169d72fdd98a6481c31a909
4897,Customer_4897,70,India,4069,Senior,dd3b5d3ea95f883eda2cc3d1f28c324f5ac8d5c601939b5f2088d2b74df5eac5
4898,Customer_4898,28,UK,3065,Young,e0b74bfc6fa7273cdc4755eb153e8040b7e68e3c80d426ef1ee185fe4ba705a1
4899,Customer_4899,30,India,4745,Adult,1de87ff77d8efda0ba9de5160bd5193d57bbe58a0f2f0873ba480ce7ca5a3d69
4900,Customer_4900,21,UK,464,Young,3ce999f37b5615387740bda5359e33a2626a3770791baff025dcddf4423ab9c3
4901,Customer_4901,66,USA,2538,Senior,af42cc50868d8071f062fa4fa53f55a55997f4c17fe0c988ac7e2bb4e0bf99d4
4902,Customer_4902,50,India,1873,Senior,fb211d5aeb90fc24a541515863e448c8afdf9864e8b8ffae650debe9765c2450
4903,Customer_4903,20,UK,137,Young,b8268408c04d2435479f0214df0b82ab4a8aafcf9135ccbf01acb76190c4baf5
4904,Customer_4904,18,USA,3525,Young,72bd978527987f669e8f3c98600e5d0a5059418e6a63e640c2482f4aaa44f385
4905,Customer_4905,52,India,3746,Senior,23d56225c4a9a37e9c975ef7d1e12a1efd8c2c8e676a2cc778049ef520f2c07d
4906,Customer_4906,49,USA,542,Adult,fc46b73971e2d118a98c0e6e1b4302618ca7599803c881a5568f9aa72948bd0d
4907,Customer_4907,35,India,1942,Adult,db32e0cba95e2932f734d04b2a0ebe01fbbe8b4cb23e1d3ec9278075a2418e99
4908,Customer_4908,63,USA,3973,Senior,9a8ede75cc859b9472a579cb8de20e9ce4039b369d6650577576470b7961ef3b
4909,Customer_4909,28,UK,3880,Young,bf32f73545c5fc9ea5c13866894ed61d78c476092cd8378f37e68725dddd3055
4910,Customer_4910,63,UK,3920,Senior,3d65755132652fc0a707abd187e7c308957a4cca98d873838b9e3fe79368cf35
4911,Customer_4911,22,USA,4327,Young,151d493f092108f8d15f3e0d7d35f91a03e036ff6be2f91f70106abb2053648d
4912,Customer_4912,42,USA,4367,Adult,8d4a21a3b8f1d73ff32e8eb3a0ed4e558c9476658447d750c15fd24981f6fe29
4913,Customer_4913,37,UK,4986,Adult,0f45d5f2e8b27ca36ca6f264ec9842338a7a467212b078d636c388e7c77894a8
4914,Customer_4914,56,USA,4851,Senior,ef3f11e41f3253167f22ac89224d29a18d1f2668c74bf52d5ad2c1b9a928d6be
4915,Customer_4915,26,USA,1700,Young,5dcef87225b6f03093136b2cba96b6ae6d25f48361c22f7286e8e1a4ed5f6d32
4916,Customer_4916,43,UK,1401,Adult,01a9fc04aa9292c98cf84aed7c896a8e2b4c918a21051c25ac7cbfda4185d64d
4917,Customer_4917,36,India,2497,Adult,0a429ce6431d071a94f5399f3099ba472a6737499c72337b93a08060c1656c36
4918,Customer_4918,60,India,2575,Senior,78a634bd96116d4c666b161cff65694568f6ffc031e64e9b0500fcad361d1996
4919,Customer_4919,44,UK,4494,Adult,904e44ab2b8c46a933f28a161926c6546f047edb7defd40e57d750637d2bb0e4
4920,Customer_4920,41,UK,271,Adult,7ef8b7cedc04b5f3550b3eb0fa91195301fec309381ba03c01b3cd0c02680980
4921,Customer_4921,48,UK,1730,Adult,9a46976a85d4c1c42617573bc73fd8ddf1b51bb07ead6e77ebae2d6c992b54b6
4922,Customer_4922,23,UK,3235,Young,cda2e9580a33bf205a52455bdea53686526324a8f58a985cd759d37f4dc9c6ce
4923,Customer_4923,51,India,2833,Senior,6612eb77e2cac0efaed208fd50d0a326fa9ec29a2880f9893a342caaab92117b
4924,Customer_4924,34,USA,1010,Adult,8502b09645f0f80b1de657088a6ae535cde6afe912f3e62f2cbdaadc06175734
4925,Customer_4925,67,USA,3827,Senior,aef5b9b1fbf08cf4f355ab6019fe128ab578d06a870db25a68b7f11b8619ce3b
4926,Customer_4926,37,UK,2607,Adult,82546bb26de2d3e17deb3d5d7646979b14bc8c4c6d032d324556c2524241bcef
4927,Customer_4927,30,UK,1503,Adult,dc2c55d29cc8bea7bbeec098e052321418c59cbe0cd8ee57108ab84e36c1ce33
4928,Customer_4928,39,USA,3386,Adult,fe370b26a2400e1d478f1c251fb33170ddb9bd910b56104a388941ace0068831
4929,Customer_4929,49,UK,276,Adult,00a6ff5bcbf274ece771bf4b5e517a26569d67b5f2007a1bd0e051d6898d5ca1
4930,Customer_4930,35,UK,1766,Adult,a4c193346eb03ea8a3462b511c686ab678bed3f9adc2fe2ab519d3b0aec78690
4931,Customer_4931,59,UK,437,Senior,0394ebe42f2511bdf14cfc1b7f22c56396f535b8f61f5592435fa46acf9927d8
4932,Customer_4932,60,India,571,Senior,7b174fcd196723634c195d679ffd757ae9966ea76061ff9e043e1320fbcf3e75
4933,Customer_4933,33,USA,3953,Adult,88b3b8904f8e48f822666931a361b250ee707d5577385e6a5da8d9ed70755e2c
4934,Customer_4934,29,UK,1669,Young,a26726f5af7409eb4c784073335051ee9a9f446ffa2a5cad59b7f7990a4b239a
4935,Customer_4935,39,UK,4137,Adult,2aa25a003fcdbc1298e509f9ec50a95d7fb20150771046ff00e8b6be6787cdb2
4936,Customer_4936,49,UK,3029,Adult,df942742f39881755e5cacb1aaae54894e663821eda139898cb0d750f7e7999a
4937,Customer_4937,62,USA,2110,Senior,03200eaac94a0c03c0d20679ee6e6266299a96e6a93fdb8007e7baf648319ea5
4938,Customer_4938,18,USA,2426,Young,6a21c713cea6c9624f4666b235616f63595c586cafef110bc924530b7b77e891
4939,Customer_4939,55,India,1124,Senior,de2311885b6a6e5f55bd7018f7746bb9e2ec8bc96729c27b72bc1b0b0d0b82fc
4940,Customer_4940,51,UK,3997,Senior,d5ce388741c02adc7b2cb02dfef6c1e9f85babdf11a95a327e4b7a5f01b74703
4941,Customer_4941,36,UK,3498,Adult,6167a30c471556dadc390657156f728bcab3b24bb9151b6e3b6403f1e1babb6c
4942,Customer_4942,70,India,3804,Senior,903a59abda3125e66f3431bf6952a08c357f18bfa1e1a6d852e5dcc9a0465ac5
4943,Customer_4943,32,USA,235,Adult,67cca444e518a19849f033a3c6a8a5241a7b9e568e1ea0ed87f82d11e2a4cc1e
4944,Customer_4944,35,UK,1500,Adult,a05d38c0ad7a539e4992b5101229fe9253ff3bfb31c639872e4e540fda8269e8
4945,Customer_4945,31,India,3285,Adult,2572d68dcdffc5d8b95849ede760da2728e7b650aa323092e8fff6cbaafcb93c
4946,Customer_4946,66,UK,2256,Senior,1e6fb16258f8672e69cf18c8b79d08f804a3afb7f46932ccf9fd10bb71c93e82
4947,Customer_4947,46,UK,1193,Adult,cf30fa26fa590cbc432e664b17934c2f5fa80dfaa0889d67e08783dd788bb004
4948,Customer_4948,51,India,973,Senior,048e0d906e33273b05038973a7379763d27b67f925dc4ec26a815fb57f10c920
4949,Customer_4949,35,USA,2727,Adult,75e43d19cfb334d69adcb74369042f50b315f5aa6c8bd43526cfa9d7d0b663c2
4950,Customer_4950,32,India,3740,Adult,9df6163845d77a1f11648c72d3f286fbc42928692bd45ecf1eff6c7623d804cd
4951,Customer_4951,64,India,1465,Senior,eaa33d09f27dc5ca46a0fff28ba80767e3064482aef1706ec140df3528c0c662
4952,Customer_4952,65,USA,244,Senior,a2b2414cc1f97254ba10511587be78b9685b6f9414f8c1acc0798146681a08a7
4953,Customer_4953,42,USA,3581,Adult,0a89d5e221e62a9a47818eaa6243ca9038a3eb259d4323e8431c883d33ffe9ec
4954,Customer_4954,52,USA,289,Senior,042fa520c49c1c6091d5dbfd609b9c977ab4f0d792e0605a330ca5c7c5f06865
4955,Customer_4955,60,USA,2484,Senior,6c6eb44607ebac52ae411784ead3bcbe5babc4a3a30cc79eb513c33fac86fd4a
4956,Customer_4956,52,UK,4229,Senior,41aa6bb4e95ddbbce7135887c209a78f6da26db1fcddf3daf6a29ca71e26e278
4957,Customer_4957,41,UK,159,Adult,d77f7249b891bbd03bbc8dd6e4fbd78ca406ff431f7445e020365d4def30c29e
4958,Customer_4958,47,USA,4052,Adult,f23c9f4beb2fa260aec56f2f6677d1efcc649af5383256515dec23b78f96ccbf
4959,Customer_4959,65,USA,4486,Senior,0c16a7f72c3ca4dcdeb2a9ba0d05b4cbfca82a3072bec34dcb7627bd84870bbd
4960,Customer_4960,53,India,4885,Senior,4de44089e9aeeb508febcc46ded10a25b6a84a43e1bb543e71afeb512028ada6
4961,Customer_4961,40,UK,1964,Adult,bafa279da007d24ee0b7af987287cdec039e603ef9096885cdeceed78ab91d72
4962,Customer_4962,26,USA,2756,Young,30a75ec7aa876ad362eab9f85f7e5c7861b2a9daff7f4b59efd7bcf17d92f3c5
4963,Customer_4963,32,USA,4714,Adult,a7307c394103d148b8b3bbd3830eef416bc270f11cfd8bc5a6b201b4c9fdf039
4964,Customer_4964,29,India,2989,Young,81efdfe7624efc7c1828e026049e29412637a153b1558bb8aca06e23e04cd3a4
4965,Customer_4965,67,USA,4036,Senior,2d5af1756a9c633935abf46ba4b5bf5c8f483c954ea270932ad2209f8f77c494
4966,Customer_4966,22,India,3778,Young,f3bd18a7eb5ca0e10125c71e2f34401626fe16428d4f2f0dcbd3858bb6be698c
4967,Customer_4967,29,India,2070,Young,7adb96974e1b9ff7ba7a1e6c833d12284e7584b5eb697effee962f677084d84d
4968,Customer_4968,63,India,698,Senior,c73f3d15cc6022939355dc59447b27c889fc941d681977f275983bf3923afb2b
4969,Customer_4969,28,UK,866,Young,29c42de4bf3c01f757ea5f2b7a0e61aecca3efaefaaeea767c14c57e5f7b5c5e
4970,Customer_4970,52,USA,1225,Senior,e1918d026e6e0f093de66eaaf6f66a889686f41b4ce29ae16bd39e4ce6f010a5
4971,Customer_4971,54,India,1131,Senior,bf1fd936d8cc599933b119e351801de90dd9ff07629b738be4bc0a6d96db006e
4972,Customer_4972,35,India,2612,Adult,ac35ac9ace16d11090aa9d1727b4f1425a366e67137fff340840998a0ce79faa
4973,Customer_4973,28,UK,2107,Young,f316c3343c0ef249ff1f5ec703080de344f4c17e85c9ec99f3879ca261d5fc0c
4974,Customer_4974,27,UK,1751,Young,21db48867bf5ed7f75ea9f113c392053e016c3714204591324f757b28471f83b
4975,Customer_4975,69,UK,694,Senior,d250b230ff7a31c3d3f40a309fcb20099fc3a63687de15ca8102a883eb6955a3
4976,Customer_4976,60,UK,4208,Senior,31043d8f3c57fc982899988a30891b4708e30f8bd8b74a4823384cfd49f296b6
4977,Customer_4977,57,USA,3625,Senior,1319179d3220be8c380fcfde18127cd05d0388fdc0f08bb528cacd154dd49227
4978,Customer_4978,46,India,2108,Adult,ea12100a884d527873f4b1ea2a34273484f3d0c62782a21a288f93bddc6cbbfe
4979,Customer_4979,28,USA,4185,Young,fae689dab2423a89d598736973d385a2460baa6f5749fda0fcbdc42870c0f373
4980,Customer_4980,42,UK,3963,Adult,64f514c103d5af9424700b56edac8e584217f152555ae3c1c05e5b4a4c08982b
4981,Customer_4981,18,UK,2304,Young,0ffd260c92f52f69dc966e1e6a3e04e9b11efc38b6d9a3cc2aceb3fc47289da0
4982,Customer_4982,62,UK,2961,Senior,45087a621edd83255a2bff4e9a336545884b575ca6f41b0b28d7f0e9478e309d
4983,Customer_4983,43,India,791,Adult,ca184683915a4ca8801c43a5bda8cb90ccd42b3729c5d1edd3fe033b80c405e8
4984,Customer_4984,47,USA,3053,Adult,ee09f5ca0d1c1196434dd81098e465d7637be9fb872a704549cb2ee4d678703b
4985,Customer_4985,28,USA,2444,Young,38797b48d903f12576c9b48f1b81d93d2904c14a3793d5f33ed6740361fbf5fe
4986,Customer_4986,34,UK,4097,Adult,8d6c47aa0b87fb3f4547dd11c62e53e1628165eed4c62164beadd716e15af7f4
4987,Customer_4987,22,UK,147,Young,ecbf1e914c87a5e220f621676bfc89bb3924f75d016e92d1b76de8f843b149fa
4988,Customer_4988,44,USA,4453,Adult,b532ebcf2001278ec1cd8d275d2908bcc64eaf8bcd13f82f2b8e318ddf6b0c20
4989,Customer_4989,29,UK,4443,Young,df837cd33ad7104ce957a5ad3f71290fde7981e457ec285e603cb7eec44c7231
4990,Customer_4990,44,India,2315,Adult,cc719f3bb63ab90798bc3e03825e05ce74979ac17a6daca8b98416448917b7ff
4991,Customer_4991,30,UK,1471,Adult,3b9e172690c0c6c70168bde5579faf3653d66974971ac28d47ede35e4e24fe9c
4992,Customer_4992,49,India,1551,Adult,279fca0172d5900280d2248261ce90f9266e42f29d3a5b297bb224036273e84a
4993,Customer_4993,51,UK,3019,Senior,07881509c9230100a5f5c48b458a88d299665b82cf1c1f4a479fe9b2561f4c91
4994,Customer_4994,43,UK,3331,Adult,a061528bbee9a3eecfe7d4976f4596331f57c1d6ea44477519b941f70b490028
4995,Customer_4995,60,UK,3971,Senior,f4da5030d547c8dd139bcbf7000292b50b9663715f17a5ac5c1309ff274273d9
4996,Customer_4996,69,UK,4608,Senior,7a9bfd4c48f37568b2150ccb93bc0c3a5db50fdac67a58ea4c12ba55f0dcd7fe
4997,Customer_4997,23,USA,4351,Young,46ff6f3fdb5915e9adf84920b4984eca2086c423d2dd0b0e35924cf58b2c3ce8
4998,Customer_4998,18,India,4352,Young,0a863e687292a30a6b06e7b1893f69c550711d991057bbc45f6a02adc2231eeb
4999,Customer_4999,60,USA,1879,Senior,93f0e446122e93e39175b0a2100d1e54924630cdeed9a94bff2860a108826aa2
5000,Customer_5000,62,India,2801,Senior,a619870b5f0266de15d8cf10bc3f06d4040613bfb9fba22b5a75dd35e1816a62
5001,Customer_5001,57,UK,3193,Senior,e9d7dcc00e4299632dc9f6e9a01b38918c0f759db791ded84acfa2cba943e76a
5002,Customer_5002,48,UK,2396,Adult,81f64e5a34d577738c2714e2eb63bc8729318ac57979853334dd5f579306e3e6
5003,Customer_5003,37,UK,4099,Adult,0cd5711382fca055db107bfd9fb93923c1e096a9dcc49812a90eac8d9034f634
5004,Customer_5004,20,India,3153,Young,8f4a86585663bb35d48d5b015b47f0208744c2d9ecaebc3ea181c9aa63c852c7
5005,Customer_5005,69,UK,445,Senior,55726a6be9d99b6e1cdc7891cd7b9117895b09101fbfab4c35b9ac297e9acdd6
5006,Customer_5006,19,UK,3190,Young,24cdfabff583918a8856c57b75f7d3169ebf81fa173087f61ba821e5dd5f1f9a
5007,Customer_5007,52,USA,3455,Senior,7d26779a509915452eba92522c0cf189a0ed7511e87c3923e3861a6f7a2eea96
5008,Customer_5008,35,India,1884,Adult,6a07e7dd13854162a885995de90716686d177e7f1351a76af0f6db76b6df8c58
5009,Customer_5009,24,India,4719,Young,4db2c6039f8e90b0685edac824520a1f18440b5b97e9c4505d87223edf138679
5010,Customer_5010,56,UK,4813,Senior,822d10dc582aac8d1eaea4fbc6185e164b95567cd49141c49d304ef0375521c7
5011,Customer_5011,53,UK,379,Senior,f1e47c3b1a1224c6285b972dfcdc2487f05ace8a16fd8f8ddd4a8dd12a62ac52
5012,Customer_5012,21,India,2081,Young,ec9c71a84928ae7d3250a37b8d8429b22455e0db7d6bff6b2827522253e2bb26
5013,Customer_5013,42,India,4947,Adult,8c98de39b16fe3385e348a12050b91d04e8d928d8a9eeb18da422dde123f6d14
5014,Customer_5014,19,UK,2406,Young,15c73f9563a490563d16a680f7259095572fefd1827a34cee1ee8c6d820123b3
5015,Customer_5015,20,UK,2991,Young,67fc568f5c0f5a7055bdd7cf8ddab71434161e6d85578ffb482d2261587c946a
5016,Customer_5016,31,India,4664,Adult,e253942b6216cbd65e39c2d57dcb2f6f5068eac73a53ac7831b69bdaf7f68bbc
5017,Customer_5017,41,UK,4226,Adult,6a45f0f081676b7fd27f3a4ac1eee9b5d4ab551a40e3bdad774c1d60153421a8
5018,Customer_5018,18,USA,4388,Young,317cb5b9f68e9a5b6acb89c992ae8301eee23170210d2b4d1953af724b4f9f02
5019,Customer_5019,69,USA,4303,Senior,99d881efea796b3ee73d95b1a8f6766c84e1bbdc0ce4a4921a5a98d8c3d57fa1
5020,Customer_5020,43,India,3024,Adult,0ab77c448dae3a3806f2a1c1645ffa0ee5eacdb0d0bdd76bef782339014a2000
5021,Customer_5021,44,USA,394,Adult,4175fe69d2c2650b061cea09d090717c091cfebd228a9b981bd2be13e4a57038
5022,Customer_5022,54,India,3833,Senior,581bc56f9f4b6bcfaef60c08883160a9c39c0452513fa18ed01da24750563ff3
5023,Customer_5023,45,UK,4110,Adult,9488128ed2ec38a42d412a06cff128ab06a98ea67e19f5e8e86097b404ed79aa
5024,Customer_5024,36,UK,1936,Adult,8b6cae665bd545b7b7908b527114ef4ca5ce8254b82404feff39f58981e10e53
5025,Customer_5025,44,India,4950,Adult,68fe687530669fd2e48c7674a0195949c750851ac421c144f624e683081a6c07
5026,Customer_5026,33,India,4781,Adult,ecdea9e9f8990259e9b9cb16eb2ebe56bf516f7601216cb2b70bad11f7f6971b
5027,Customer_5027,30,UK,3719,Adult,d872f7fc476f16b5e68b64833f1035e5ebc2dda24d8b0fde5158e82c7288b165
5028,Customer_5028,51,USA,1057,Senior,8b97b362c636ed5ad9a3551c2667e3e876ace3b9e631aa3863953b11edab3787
5029,Customer_5029,20,India,2840,Young,43048090ea070ae709eab258e859a15d60596a4f24e92d9dd13699f2b9d729eb
5030,Customer_5030,66,USA,3279,Senior,97980e983cdc516f31fdb436f19522d110276662373e51bdb84c5f09906a8903
5031,Customer_5031,62,USA,1121,Senior,2b41e322a1309a5af6718b2e0ca0546289f22ba719ecee69c8c7ac156e351adf
5032,Customer_5032,26,India,1105,Young,ec725c5eee0747f4d4ede168d1f32079d70aaaeac918e2d54fc8914711241c8a
5033,Customer_5033,52,India,1467,Senior,92212bcae05649227e663af58dd28ec2ee2ba81642b69c0e7673783689dfb5bf
5034,Customer_5034,36,USA,1413,Adult,a2edc14a5141209fc3e6d8e0a319019076a6d9cc637485c305e146ba16fb6eb1
5035,Customer_5035,59,India,4406,Senior,55792ec36edc491e4b9fd90b6684d4d454f64ec064b084fb0fb96b9d850c3a25
5036,Customer_5036,49,UK,1214,Adult,c346da202ccc614a60bb7f28070bde7c76c93f709cf34f9e458acc7986132c77
5037,Customer_5037,55,USA,305,Senior,469e98f7145cba38701ddb38452bd718a4e64531a6f24f02b2e573afac7b95fa
5038,Customer_5038,38,India,4182,Adult,b33de6a50250b7fb4c411f4cf246279a74af0e0243fd8b7db8f5205305b1fe35
5039,Customer_5039,68,UK,4194,Senior,2151568066addbf0565071abd4092e035a01323f1e4cc350d69a24230d926279
5040,Customer_5040,20,India,4769,Young,bca58ed66d2a51f283f3e37e0b46dde2a5361a48b7d9b650f269a6c002a8bf6e
5041,Customer_5041,53,UK,295,Senior,9b843ff24303c5e39f26f42230ba79d710b2494433f2a7f3d70d67b1e0b28243
5042,Customer_5042,43,UK,2691,Adult,5027ec92793ea54778e48ab9ca299a4db4d5c65837fffbba331b4d9772fddaf5
5043,Customer_5043,20,UK,1118,Young,ebd01b25674b09967e849192b3ebe2e1e7cbde14029e87f4ef59b27ecc484cee
5044,Customer_5044,62,UK,3589,Senior,d72fec3d3d3e13dea022ba824e60ec8b2f928e59b4f08e6d1acca9d01fb435d5
5045,Customer_5045,19,India,529,Young,b53c7746146430599af50235bbc8b48d590a137735974a661d1780545fde8671
5046,Customer_5046,32,India,3325,Adult,44965a6d7808a4acf5e7e16dc93a6e85e514f5b1aff2eeda407b64f805f1770f
5047,Customer_5047,43,UK,3898,Adult,33ce482ca9ecb48a673739cddb7aaa2b3807a2e1890b2520ba358ad1c6c59bba
5048,Customer_5048,37,India,3811,Adult,9a3e5b7a6ef52a2f86b16fc0dbbf100bbbc2134b02042381e1ceb79ca7c9ff93
5049,Customer_5049,32,India,3269,Adult,51794f8ecd0f4aab84f2880773effeee5a7026e3a1c86926da39a851dccf36ca
5050,Customer_5050,30,India,1638,Adult,3be2f02ea3332876d2ce09eaee0d355389f384599f8629c7fd74f74b282666c3
5051,Customer_5051,60,India,1399,Senior,b2d862851f3cda7dff30c7dfa46d7e2fb7b97ccd1cd2ac1ac0726f818618ae63
5052,Customer_5052,29,India,4828,Young,7c8aae22b3c816d02594a46ce951e2ce70676ecae79a19e66c1126a3bf332ca0
5053,Customer_5053,32,USA,2751,Adult,2f6c3eb2fddd73e71c71d4dddf6c5b241675dcc336bfa4cbd365ccd54b681b14
5054,Customer_5054,29,India,2082,Young,72a6ef720e180937625fc3de835474a202bd1c6672cc64fdddc8096c05c3bcc8
5055,Customer_5055,61,UK,2067,Senior,ac241a5be6c181b55d2db662be9af54ed9aa29c5345df61d3a9f56ee9f6ef900
5056,Customer_5056,57,UK,2572,Senior,9eaf18feadf5e037c87b75d9101e0397fa6fb2c6b418000da382f2299cdacad1
5057,Customer_5057,54,USA,653,Senior,8ad0c7cfb742d523ab1873aa1eddf693845198f0e20515585b342385985536a0
5058,Customer_5058,19,India,3157,Young,806e91b671c3dbe77dd0e0a88831dbc35c7a56d71f11b4acf66307bf0f876567
5059,Customer_5059,46,UK,171,Adult,550669a4a273c0263c0866b55ea440ccf33e17aee95a4fb5c38fc9157f80a303
5060,Customer_5060,54,USA,134,Senior,b857c454c3107725fa4c10efb94d9fa75868d1ae2471ce32f574a799db4d9b6d
5061,Customer_5061,61,India,2164,Senior,b2d7fef0e5cedd8081ec7959ffa1dd58a4efd52943f349a082a5551507a6584b
5062,Customer_5062,20,UK,2183,Young,815e0435b777764d8c777a886b535a6d240b3d0371661f0ae360e1fd77ccc3b6
5063,Customer_5063,23,India,3847,Young,28373b00fe1049196b7da6105cc79e53ceed0db25f071c027f7646252d858043
5064,Customer_5064,45,USA,1060,Adult,cefd20489ddec9269ac044c6bae47b44df20d90ff4e5b4e143fda2137c7b9bb0
5065,Customer_5065,39,UK,3362,Adult,7c459ef5249697f9d4cdddd7b60fb149b71dff26609b5477ed5cc1fabcc83e64
5066,Customer_5066,31,India,2403,Adult,efefc025a01b8846912006945e9e31c55495d639c078baaec548dad4aba925d7
5067,Customer_5067,57,UK,4701,Senior,772ff6f026d3486b00186b1a980747b0277023f0ae8d703beab53db3bcad6b30
5068,Customer_5068,68,UK,4515,Senior,08cb6fba3bcba0ab1c7eb17be7c0e4086830c0a8cb986545e45ef5e4ce5c664e
5069,Customer_5069,45,USA,4239,Adult,65ff0940e8b7188c13e157a095edcc5137eddc3d318bf69267561ba5b88a7584
5070,Customer_5070,23,USA,2801,Young,e21cd61be11dfa9fad8020e964f4d01429c6dcf8402d4e26833ba11e6a030a65
5071,Customer_5071,55,India,938,Senior,187731ea8efdfff90a7c4cd50db720b836152f0bd424f33a41064784136b02d8
5072,Customer_5072,34,USA,467,Adult,9b257dc930fc2333bf07bfa4e5d8e927e5767eb1fe1a31a6c124a28cb7c97927
5073,Customer_5073,21,India,1868,Young,ca63780f4c09e097f3c82ef6601e76f46c61138423de1fe46c3dbe37c625c54e
5074,Customer_5074,62,UK,3532,Senior,45801ab96e817f80a0e96011a076b986618c95b8d9359d3d150b21eccd0c8496
5075,Customer_5075,68,UK,4317,Senior,9c27d97cf4319672fcd364c9fc1192039a36ff96380cd6fbf10e7399d449da21
5076,Customer_5076,23,USA,4154,Young,4a6ed2e04a281c579266f08b298696684122c3910b547db3d2cc9adccec1070e
5077,Customer_5077,45,UK,3676,Adult,117d112d9abda8d609eb81090f40441ce38aaa0cfe65a1c0c600b8efe241adb9
5078,Customer_5078,53,USA,2611,Senior,78be172c075f2f80283d68983cb49ff9052af220e4604e04fe65b23af84646e8
5079,Customer_5079,45,USA,3825,Adult,63060431207ce01d750a8075e4f226ba7149d6302996e5ab85a6359d468f8e94
5080,Customer_5080,37,UK,4379,Adult,84e74ca194f52644c5226ab521261e5b26162a73fcfeec69841bf08ba0311f6f
5081,Customer_5081,39,USA,4720,Adult,1abb93dc5916125b994a60542bfc8c3ceeba9fe65f6cd44eeaf25a2d66c12861
5082,Customer_5082,37,India,1813,Adult,777131f092afeebd558a22de8009f6fe2f6c8a2d7a881bdf7ee1aef1d99d74ae
5083,Customer_5083,39,USA,1614,Adult,166a67366b06dc43933a47bd7cff02f8a42d7afefa8836a8c785329febb5d6be
5084,Customer_5084,51,India,1161,Senior,942459e7df26ae5661865cabed7918001bf5af756f7cc621304866acd31b8600
5085,Customer_5085,61,USA,3274,Senior,d4c25141ddc2c8aa8f4ba08454cd8699eb2da7ca31e2339818376852f94b8251
5086,Customer_5086,18,UK,4595,Young,d3795c8b35327e0e2e19b4bf3843642e3e015123ecf343a1b4b451cd3c97d63a
5087,Customer_5087,68,India,483,Senior,8de741c6824b7432299de8845e841c37e7f2910c96d4062ea459386a6062a12c
5088,Customer_5088,45,India,2113,Adult,6f67a523625e34e21d1c9f23d730242cfe994d35a282d2d2bf5ff0e24a299632
5089,Customer_5089,53,USA,3057,Senior,048d3ba7d7261e46ffc9afd9458441950fdb5517a08ce0effd62a89f039be93a
5090,Customer_5090,70,USA,2231,Senior,9e9583b54d3dd949a15ca1c7c3156fb35540db5e45e543f304c5db2f856a4fd4
5091,Customer_5091,33,India,710,Adult,afa672bff13212ea91744f2170051e31f0f308b7dda871e4e14cb1e881bbf5b4
5092,Customer_5092,56,USA,4400,Senior,724b42b156f0e06d6bd47044ff4044c1e96a251343cddb35d7b6afea88709d25
5093,Customer_5093,55,India,3594,Senior,f0ad09401398028435cb25a7d047ce65f76782b5762aa22bb8b8a9460f170a52
5094,Customer_5094,22,India,3839,Young,a44401c6d070cfdc149c286c86de78394882c69d93df67641376e26f276a523f
